ID,Date,Time,Location,District,Lat,Lng,Region,Vehicle_Type,Weather,Road_Type,Light_Condition,Severity,Cause,Injuries,Fatalities,Driver_Age,Age_Group
20251212,2025-09-01,10:20,"Nemom, Thiruvananthapuram",Thiruvananthapuram,8.479693,76.933988,South,Car,Rainy,National Highway,Daylight,Major,Over-speeding,2,0,40,26-40
20251213,2025-03-25,10:53,"Seaport-Airport Road, Kochi",Ernakulam,10.019015,76.342549,South,Car,Cloudy,National Highway,Daylight,Fatal,Drunk driving,2,3,51,41-60
20251214,2025-04-27,17:09,"NH-66, Edapally Junction, Kochi",Ernakulam,10.029721,76.312776,South,Auto-rickshaw,Clear,Rural Road,Daylight,Major,Drunk driving,2,0,41,41-60
20251215,2025-05-12,15:22,"Calicut Beach Road, Kozhikode",Kozhikode,11.254273,75.762538,South,Car,Windy,City Road,Daylight,Minor,Road rage,3,0,67,60+
20251216,2025-06-08,07:46,"Kalpetta-Mananthavady Road, Wayanad",Wayanad,11.596474,76.076075,South,Auto-rickshaw,Rainy,State Highway,Daylight,Minor,Over-speeding,0,0,26,26-40
20251217,2025-12-14,12:32,"Kanhangad Road, Kasaragod",Kasaragod,12.350712,75.095969,South,Car,Cloudy,City Road,Daylight,Minor,Sleep deprivation,0,0,35,26-40
20251218,2025-02-21,07:10,"Kakkanad, Kochi",Ernakulam,10.018043,76.360213,South,Motorcycle,Cloudy,National Highway,Daylight,Fatal,Drunk driving,4,4,25,<26
20251219,2025-05-18,17:28,"Chalakudy Road, Thrissur",Thrissur,10.311541,76.333589,South,Motorcycle,Clear,City Road,Daylight,Minor,Overloading,0,0,23,<26
20251220,2025-04-14,17:46,"Vytilla Junction, Kochi",Ernakulam,9.945948,76.326134,South,Bus,Cloudy,State Highway,Daylight,Major,Sleep deprivation,5,0,39,26-40
20251221,2025-02-23,12:32,"Aluva Bypass, Ernakulam",Ernakulam,10.101254,76.367046,South,Van,Clear,Residential Street,Daylight,Minor,Distracted driving,0,0,32,26-40
20251222,2025-01-07,15:57,"NH-544, Thrissur Bypass",Thrissur,10.536082,76.20648,South,Bus,Clear,State Highway,Daylight,Major,Over-speeding,1,0,22,<26
20251223,2025-09-03,13:16,"NH-66, Kozhikode Bypass",Kozhikode,11.248201,75.787554,South,SUV,Rainy,Residential Street,Daylight,Major,Road rage,3,0,18,<26
20251224,2025-10-31,09:08,"Attingal Bypass, Thiruvananthapuram",Thiruvananthapuram,8.693363,76.821887,South,Lorry,Rainy,National Highway,Daylight,Minor,Wrong-side driving,2,0,25,<26
20251225,2025-08-18,15:52,"Kuttanad Road, Alappuzha",Alappuzha,9.401797,76.425878,South,Auto-rickshaw,Cloudy,City Road,Daylight,Minor,Vehicle malfunction,2,0,38,26-40
20251226,2025-01-03,18:01,"Marine Drive, Kochi",Ernakulam,9.97118,76.278421,South,Car,Rainy,Rural Road,Twilight,Major,Lane changing without signal,2,0,41,41-60
20251227,2025-05-16,08:23,"Kesavadasapuram Junction, Thiruvananthapuram",Thiruvananthapuram,8.531662,76.950888,South,Motorcycle,Heatwave,City Road,Daylight,Minor,Pedestrian error,3,0,18,<26
20251228,2025-09-01,13:49,"NH-544, Thrissur Bypass",Thrissur,10.535885,76.221785,South,Scooter,Rainy,Residential Street,Daylight,Minor,Wrong-side driving,1,0,23,<26
20251229,2025-07-25,14:10,"Kottarakkara Junction, Kollam",Kollam,8.99692,76.786824,South,Motorcycle,Rainy,Residential Street,Daylight,Major,Animal crossing,2,0,18,<26
20251230,2025-01-02,18:24,"Thekkady Road, Idukki",Idukki,9.599063,77.162337,South,Truck,Cloudy,City Road,Twilight,Minor,Road rage,1,0,41,41-60
20251231,2025-10-20,22:42,"Kozhinjampara Road, Palakkad",Palakkad,10.728101,76.832987,South,SUV,Rainy,City Road,Darkness (Lit),Major,Brake failure,6,0,32,26-40
20251232,2025-08-19,23:55,"Kanhangad Road, Kasaragod",Kasaragod,12.36112,75.100576,South,Motorcycle,Rainy,City Road,Darkness (Lit),Major,Drunk driving,2,0,22,<26
20251233,2025-04-15,21:29,"NH-66, Kozhikode Bypass",Kozhikode,11.2612,75.787349,South,Car,Clear,Rural Road,Darkness (Unlit),Fatal,Sleep deprivation,5,2,58,41-60
20251234,2025-07-08,14:35,"Vellayambalam, Thiruvananthapuram",Thiruvananthapuram,8.504612,76.957281,South,Bus,Rainy,Rural Road,Daylight,Fatal,Bad lighting,5,1,47,41-60
20251235,2025-06-28,16:45,"Vellayambalam, Thiruvananthapuram",Thiruvananthapuram,8.519026,76.952262,South,Motorcycle,Rainy,National Highway,Daylight,Minor,Over-speeding,1,0,41,41-60
20251236,2025-01-17,17:53,"NH-66, Kasaragod Bypass",Kasaragod,12.492321,74.989776,South,Motorcycle,Clear,State Highway,Daylight,Fatal,Wrong-side driving,9,5,36,26-40
20251237,2025-12-16,14:21,"Attingal Bypass, Thiruvananthapuram",Thiruvananthapuram,8.70414,76.815347,South,Auto-rickshaw,Foggy,City Road,Daylight,Minor,Vehicle malfunction,3,0,18,<26
20251238,2025-06-06,14:17,"Calicut Beach Road, Kozhikode",Kozhikode,11.268241,75.762561,South,Auto-rickshaw,Rainy,City Road,Daylight,Minor,Using phone while driving,2,0,23,<26
20251239,2025-03-03,10:46,"Mavoor Road, Kozhikode",Kozhikode,11.256439,75.809941,South,Car,Clear,State Highway,Daylight,Minor,Wrong-side driving,1,0,42,41-60
20251240,2025-03-22,17:21,"Calicut Beach Road, Kozhikode",Kozhikode,11.256742,75.772108,South,Auto-rickshaw,Cloudy,National Highway,Daylight,Fatal,Tire burst,2,2,34,26-40
20251241,2025-12-07,23:45,"NH-66, Kuttippuram, Malappuram",Malappuram,10.861448,75.936111,South,Car,Clear,City Road,Darkness (Lit),Minor,Sleep deprivation,2,0,27,26-40
20251242,2025-03-08,05:19,"NH-66, Kannur Bypass",Kannur,11.882124,75.371906,South,Scooter,Windy,Residential Street,Twilight,Fatal,Vehicle malfunction,6,5,21,<26
20251243,2025-02-24,14:46,"Tirur Road, Malappuram",Malappuram,10.902321,75.928504,South,Car,Windy,State Highway,Daylight,Minor,Over-speeding,1,0,35,26-40
20251244,2025-12-10,18:00,"NH-66, Edapally Junction, Kochi",Ernakulam,10.037615,76.309073,South,Motorcycle,Foggy,Rural Road,Twilight,Minor,Over-speeding,0,0,21,<26
20251245,2025-08-07,09:13,"Seaport-Airport Road, Kochi",Ernakulam,10.032266,76.361044,South,Auto-rickshaw,Rainy,Residential Street,Daylight,Major,Signal violation,2,0,48,41-60
20251246,2025-10-18,06:36,"Tirur Road, Malappuram",Malappuram,10.915107,75.932086,South,Bus,Cloudy,National Highway,Daylight,Minor,Over-speeding,0,0,33,26-40
20251247,2025-02-10,13:23,"Nemom, Thiruvananthapuram",Thiruvananthapuram,8.48306,76.932624,South,Auto-rickshaw,Clear,State Highway,Daylight,Fatal,Using phone while driving,8,4,60,41-60
20251248,2025-07-18,16:31,"NH-66, Kazhakkoottam, Thiruvananthapuram",Thiruvananthapuram,8.551601,76.890772,South,Car,Rainy,City Road,Daylight,Minor,Lane changing without signal,2,0,18,<26
20251249,2025-06-14,17:23,"NH-85, Munnar Road, Idukki",Idukki,9.994709,77.069551,South,Motorcycle,Windy,State Highway,Daylight,Fatal,Distracted driving,5,3,18,<26
20251250,2025-03-18,13:52,"Cherthala Road, Alappuzha",Alappuzha,9.684372,76.337028,South,Auto-rickshaw,Clear,National Highway,Daylight,Minor,Distracted driving,3,0,62,60+
20251251,2025-06-29,15:22,"Changanacherry Bypass, Kottayam",Kottayam,9.442357,76.546117,South,Auto-rickshaw,Rainy,Residential Street,Daylight,Minor,Sleep deprivation,3,0,41,41-60
20251252,2025-08-15,17:49,"Marine Drive, Kochi",Ernakulam,9.971401,76.27744,South,Truck,Rainy,City Road,Daylight,Major,Signal violation,7,0,36,26-40
20251253,2025-01-01,11:57,"Vadakkanchery Road, Thrissur",Thrissur,10.517342,76.518503,South,Motorcycle,Cloudy,City Road,Daylight,Minor,Overloading,2,0,23,<26
20251254,2025-01-12,11:10,"NH-66, Kasaragod Bypass",Kasaragod,12.492184,74.989478,South,Scooter,Clear,National Highway,Daylight,Fatal,Overloading,5,3,26,26-40
20251255,2025-03-17,02:23,"Vythiri Ghat Road, Wayanad",Wayanad,11.521742,76.039625,South,Tractor,Clear,State Highway,Darkness (Lit),Major,Drunk driving,4,0,56,41-60
20251256,2025-07-25,16:00,"Manjeri Bypass, Malappuram",Malappuram,11.132312,76.125447,South,SUV,Rainy,City Road,Daylight,Major,Brake failure,5,0,33,26-40
20251257,2025-06-07,11:59,"Attingal Bypass, Thiruvananthapuram",Thiruvananthapuram,8.685844,76.809865,South,Car,Stormy,National Highway,Daylight,Major,Drunk driving,5,0,26,26-40
20251258,2025-10-14,12:51,"Nemom, Thiruvananthapuram",Thiruvananthapuram,8.492438,76.931771,South,Car,Cloudy,City Road,Daylight,Minor,Sleep deprivation,2,0,33,26-40
20251259,2025-10-08,15:32,"Changanacherry Bypass, Kottayam",Kottayam,9.435826,76.550956,South,Lorry,Clear,State Highway,Daylight,Fatal,Pedestrian error,3,1,33,26-40
20251260,2025-04-08,07:56,"Changanacherry Bypass, Kottayam",Kottayam,9.448065,76.543758,South,Motorcycle,Heatwave,Rural Road,Daylight,Minor,Sleep deprivation,3,0,29,26-40
20251261,2025-04-02,08:00,"Kottarakkara Junction, Kollam",Kollam,8.995585,76.767879,South,Scooter,Clear,National Highway,Daylight,Major,Poor road condition,3,1,23,<26
20251262,2025-07-12,13:33,"Vytilla Junction, Kochi",Ernakulam,9.947193,76.325312,South,Truck,Rainy,Rural Road,Daylight,Major,Over-speeding,6,0,46,41-60
20251263,2025-09-20,13:57,"Ranni Road, Pathanamthitta",Pathanamthitta,9.387609,76.788238,South,Motorcycle,Rainy,State Highway,Daylight,Fatal,Wrong-side driving,8,3,19,<26
20251264,2025-11-23,14:21,"Kanhangad Road, Kasaragod",Kasaragod,12.355024,75.096208,South,Truck,Cloudy,State Highway,Daylight,Minor,Over-speeding,1,0,38,26-40
20251265,2025-08-20,15:29,"Changanacherry Bypass, Kottayam",Kottayam,9.429904,76.553539,South,Car,Rainy,City Road,Daylight,Major,Road rage,1,0,28,26-40
20251266,2025-11-12,16:17,"Vythiri Ghat Road, Wayanad",Wayanad,11.535191,76.044176,South,Motorcycle,Foggy,City Road,Daylight,Minor,Tailgating,0,0,23,<26
20251267,2025-08-12,13:02,"Vadakkanchery Road, Thrissur",Thrissur,10.515962,76.507498,South,Car,Clear,National Highway,Daylight,Minor,Over-speeding,0,0,55,41-60
20251268,2025-09-27,16:34,"Chalakudy Road, Thrissur",Thrissur,10.292447,76.338038,South,Auto-rickshaw,Rainy,City Road,Daylight,Minor,Bad lighting,0,0,37,26-40
20251269,2025-11-26,08:10,Kottayam-Kumily Road (NH-183),Kottayam,9.564028,76.891903,South,Car,Rainy,City Road,Daylight,Minor,Tailgating,2,0,54,41-60
20251270,2025-12-19,07:14,"Paravur Road, Kollam",Kollam,8.802123,76.667827,South,Lorry,Clear,City Road,Daylight,Major,Tailgating,6,0,45,41-60
20251271,2025-12-08,11:03,"Kakkanad, Kochi",Ernakulam,10.02497,76.342036,South,Scooter,Cloudy,City Road,Daylight,Major,Vehicle malfunction,3,0,27,26-40
20251272,2025-01-02,06:44,"Vytilla Junction, Kochi",Ernakulam,9.965028,76.315503,South,Scooter,Clear,City Road,Daylight,Minor,Signal violation,3,0,32,26-40
20251273,2025-08-07,09:14,"Thalassery Road, Kannur",Kannur,11.751217,75.49352,South,Motorcycle,Rainy,Residential Street,Daylight,Minor,Drunk driving,0,0,21,<26
20251274,2025-03-26,21:52,"Guruvayur Road, Thrissur",Thrissur,10.603199,76.043506,South,Auto-rickshaw,Cloudy,State Highway,Darkness (Unlit),Major,Over-speeding,5,0,26,26-40
20251275,2025-08-28,10:26,"Vythiri Ghat Road, Wayanad",Wayanad,11.528322,76.042151,South,Scooter,Rainy,City Road,Daylight,Minor,Tire burst,2,0,36,26-40
20251276,2025-01-14,14:37,Kannur-Mananthavady Road,Kannur,11.877959,75.682921,South,Motorcycle,Cloudy,Rural Road,Daylight,Major,Tire burst,2,0,24,<26
20251277,2025-06-13,08:16,Kannur-Mananthavady Road,Kannur,11.870007,75.673574,South,Car,Rainy,Rural Road,Daylight,Major,Sleep deprivation,3,0,39,26-40
20251278,2025-03-01,10:16,"Nemom, Thiruvananthapuram",Thiruvananthapuram,8.491185,76.940012,South,Auto-rickshaw,Clear,Rural Road,Daylight,Minor,Animal crossing,2,0,41,41-60
20251279,2025-04-30,14:51,"Thalassery Road, Kannur",Kannur,11.750371,75.493245,South,Bus,Windy,National Highway,Daylight,Minor,Tire burst,3,0,49,41-60
20251280,2025-06-17,16:28,"Pandalam Road, Pathanamthitta",Pathanamthitta,9.227275,76.656273,South,Car,Rainy,Rural Road,Daylight,Major,Overloading,7,0,43,41-60
20251281,2025-12-12,09:40,"NH-66, Alappuzha Bypass",Alappuzha,9.504908,76.331117,South,Car,Clear,State Highway,Daylight,Minor,Over-speeding,0,0,37,26-40
20251282,2025-09-15,04:12,"Kakkanad, Kochi",Ernakulam,10.023547,76.34332,South,Auto-rickshaw,Rainy,City Road,Darkness (Unlit),Minor,Using phone while driving,0,0,31,26-40
20251283,2025-05-15,12:41,"Attingal Bypass, Thiruvananthapuram",Thiruvananthapuram,8.692691,76.813977,South,Truck,Clear,State Highway,Daylight,Major,Signal violation,2,0,46,41-60
20251284,2025-08-06,13:51,"Kesavadasapuram Junction, Thiruvananthapuram",Thiruvananthapuram,8.534406,76.946729,South,Car,Rainy,Residential Street,Daylight,Major,Tire burst,2,0,38,26-40
20251285,2025-11-06,08:43,"Perumbavoor Road, Ernakulam",Ernakulam,10.100055,76.476229,South,Auto-rickshaw,Cloudy,National Highway,Daylight,Major,Tire burst,7,0,33,26-40
20251286,2025-09-18,17:05,"Kattappana Road, Idukki",Idukki,9.751297,77.114241,South,Auto-rickshaw,Foggy,City Road,Daylight,Minor,Signal violation,0,0,33,26-40
20251287,2025-12-10,13:19,"NH-85, Munnar Road, Idukki",Idukki,9.986456,77.068388,South,Motorcycle,Cloudy,State Highway,Daylight,Fatal,Poor road condition,7,5,28,26-40
20251288,2025-01-17,17:05,"NH-66, Kasaragod Bypass",Kasaragod,12.495796,74.976212,South,Auto-rickshaw,Clear,State Highway,Daylight,Major,Distracted driving,2,0,30,26-40
20251289,2025-09-08,08:44,"Aluva Bypass, Ernakulam",Ernakulam,10.104078,76.367091,South,Truck,Rainy,City Road,Daylight,Minor,Tire burst,1,0,34,26-40
20251290,2025-10-01,10:58,"Sultan Bathery Road, Wayanad",Wayanad,11.656296,76.271519,South,Motorcycle,Windy,City Road,Daylight,Minor,Animal crossing,1,0,28,26-40
20251291,2025-04-25,07:40,"Ottappalam Bypass, Palakkad",Palakkad,10.784451,76.388362,South,Car,Clear,City Road,Daylight,Minor,Lane changing without signal,1,0,48,41-60
20251292,2025-12-06,11:44,"Chalakudy Road, Thrissur",Thrissur,10.3069,76.345782,South,Motorcycle,Foggy,City Road,Daylight,Minor,Lane changing without signal,0,0,18,<26
20251293,2025-12-09,15:37,"Guruvayur Road, Thrissur",Thrissur,10.590095,76.03909,South,Motorcycle,Rainy,National Highway,Daylight,Minor,Wrong-side driving,1,0,29,26-40
20251294,2025-11-24,19:54,"Kattappana Road, Idukki",Idukki,9.737963,77.100595,South,Motorcycle,Rainy,City Road,Twilight,Major,Animal crossing,2,1,29,26-40
20251295,2025-04-27,16:20,"Vadakkanchery Road, Thrissur",Thrissur,10.530039,76.51089,South,Car,Cloudy,Residential Street,Daylight,Minor,Pedestrian error,1,0,18,<26
20251296,2025-11-28,08:10,Kottayam-Kumily Road (NH-183),Kottayam,9.574187,76.896419,South,Motorcycle,Windy,National Highway,Daylight,Fatal,Distracted driving,2,1,29,26-40
20251297,2025-05-13,20:53,"Kalpetta-Mananthavady Road, Wayanad",Wayanad,11.61195,76.095635,South,Scooter,Rainy,National Highway,Darkness (Lit),Fatal,Brake failure,7,1,20,<26
20251298,2025-04-20,18:58,"MC Road, Kottayam",Kottayam,9.580396,76.516722,South,Motorcycle,Cloudy,State Highway,Twilight,Major,Tire burst,4,0,21,<26
20251299,2025-07-31,13:57,"Kottarakkara Junction, Kollam",Kollam,9.01153,76.788016,South,Motorcycle,Stormy,City Road,Daylight,Minor,Over-speeding,3,0,21,<26
20251300,2025-06-17,07:31,"Vellayambalam, Thiruvananthapuram",Thiruvananthapuram,8.519144,76.945208,South,Bus,Rainy,National Highway,Daylight,Major,Over-speeding,4,1,18,<26
20251301,2025-09-11,16:56,"Calicut Beach Road, Kozhikode",Kozhikode,11.255225,75.783814,South,Scooter,Rainy,National Highway,Daylight,Major,Over-speeding,6,0,37,26-40
20251302,2025-09-10,16:40,"Ottappalam Bypass, Palakkad",Palakkad,10.781168,76.372845,South,Auto-rickshaw,Rainy,Residential Street,Daylight,Minor,Pedestrian error,0,0,41,41-60
20251303,2025-07-01,13:21,"Marine Drive, Kochi",Ernakulam,9.969603,76.283821,South,Motorcycle,Rainy,State Highway,Daylight,Minor,Over-speeding,1,0,28,26-40
20251304,2025-05-27,00:06,"Seaport-Airport Road, Kochi",Ernakulam,10.029476,76.356297,South,Motorcycle,Clear,National Highway,Darkness (Lit),Fatal,Drunk driving,1,2,18,<26
20251305,2025-04-05,07:03,"Ottappalam Bypass, Palakkad",Palakkad,10.772545,76.388956,South,Auto-rickshaw,Clear,Rural Road,Daylight,Major,Overloading,1,0,37,26-40
20251306,2025-03-25,06:58,"Kakkanad, Kochi",Ernakulam,10.006629,76.341782,South,Motorcycle,Stormy,State Highway,Daylight,Minor,Poor road condition,3,0,38,26-40
20251307,2025-11-03,13:28,"Perinthalmanna Road, Malappuram",Malappuram,10.978093,76.223863,South,Motorcycle,Rainy,City Road,Daylight,Minor,Sleep deprivation,0,0,31,26-40
20251308,2025-05-17,16:53,"Thalassery Road, Kannur",Kannur,11.741205,75.49094,South,Car,Clear,City Road,Daylight,Minor,Sleep deprivation,2,0,43,41-60
20251309,2025-02-15,17:59,"Kattappana Road, Idukki",Idukki,9.751971,77.116993,South,Car,Clear,State Highway,Daylight,Major,Bad lighting,7,0,20,<26
20251310,2025-03-02,16:27,"NH-66, Edapally Junction, Kochi",Ernakulam,10.031976,76.3052,South,Bus,Clear,City Road,Daylight,Major,Pedestrian error,4,0,40,26-40
20251311,2025-02-25,09:25,"NH-66, Kannur Bypass",Kannur,11.869358,75.367617,South,Auto-rickshaw,Clear,Rural Road,Daylight,Minor,Tailgating,3,0,36,26-40
20251312,2025-10-19,16:38,"Aluva Bypass, Ernakulam",Ernakulam,10.107897,76.361419,South,Motorcycle,Stormy,City Road,Daylight,Major,Vehicle malfunction,1,1,39,26-40
20251313,2025-02-22,07:44,"Guruvayur Road, Thrissur",Thrissur,10.605841,76.042745,South,Motorcycle,Foggy,City Road,Daylight,Minor,Distracted driving,3,0,19,<26
20251314,2025-08-20,07:32,"Thalassery Road, Kannur",Kannur,11.746265,75.5007,South,Auto-rickshaw,Rainy,Rural Road,Daylight,Major,Signal violation,1,0,38,26-40
20251315,2025-12-25,06:09,"Vellayambalam, Thiruvananthapuram",Thiruvananthapuram,8.51052,76.958047,South,Motorcycle,Clear,National Highway,Daylight,Minor,Over-speeding,2,0,27,26-40
20251316,2025-04-03,09:06,"Vytilla Junction, Kochi",Ernakulam,9.961235,76.317713,South,Car,Windy,National Highway,Daylight,Fatal,Bad lighting,6,3,37,26-40
20251317,2025-10-30,08:20,"Chalakudy Road, Thrissur",Thrissur,10.309287,76.330987,South,SUV,Stormy,Residential Street,Daylight,Major,Overloading,7,0,25,<26
20251318,2025-11-07,17:21,"Thalassery Road, Kannur",Kannur,11.752626,75.494335,South,Van,Stormy,Residential Street,Daylight,Minor,Road rage,1,0,52,41-60
20251319,2025-04-12,16:32,"NH-85, Munnar Road, Idukki",Idukki,9.997803,77.068633,South,Motorcycle,Cloudy,State Highway,Daylight,Major,Over-speeding,5,0,18,<26
20251320,2025-02-14,20:48,"Calicut Beach Road, Kozhikode",Kozhikode,11.251416,75.784265,South,Auto-rickshaw,Foggy,Residential Street,Darkness (Lit),Major,Using phone while driving,7,0,51,41-60
20251321,2025-11-20,17:10,"NH-66, Kasaragod Bypass",Kasaragod,12.500647,74.98583,South,Motorcycle,Windy,Rural Road,Daylight,Major,Sleep deprivation,4,0,25,<26
20251322,2025-03-13,11:41,"Perumbavoor Road, Ernakulam",Ernakulam,10.102618,76.47994,South,Motorcycle,Windy,State Highway,Daylight,Major,Poor road condition,5,1,25,<26
20251323,2025-05-25,17:05,"Attingal Bypass, Thiruvananthapuram",Thiruvananthapuram,8.6881,76.809069,South,Car,Clear,City Road,Daylight,Minor,Brake failure,3,0,62,60+
20251324,2025-04-09,08:25,"Vellayambalam, Thiruvananthapuram",Thiruvananthapuram,8.515683,76.955028,South,Bus,Stormy,Residential Street,Daylight,Minor,Bad lighting,3,0,27,26-40
20251325,2025-01-27,11:43,"NH-66, Kundara, Kollam",Kollam,8.975078,76.700604,South,SUV,Foggy,City Road,Daylight,Major,Poor road condition,4,0,50,41-60
20251326,2025-05-04,20:59,"Vadakkanchery Road, Thrissur",Thrissur,10.523524,76.502307,South,Car,Stormy,Rural Road,Darkness (Unlit),Major,Road rage,7,0,28,26-40
20251327,2025-08-26,19:27,"Vytilla Junction, Kochi",Ernakulam,9.955209,76.316159,South,Auto-rickshaw,Rainy,City Road,Twilight,Minor,Brake failure,1,0,41,41-60
20251328,2025-04-13,14:02,"Chalakudy Road, Thrissur",Thrissur,10.299443,76.337769,South,Car,Clear,State Highway,Daylight,Major,Tailgating,3,0,42,41-60
20251329,2025-10-16,17:35,"Tirur Road, Malappuram",Malappuram,10.919719,75.911376,South,Motorcycle,Clear,City Road,Daylight,Minor,Drunk driving,3,0,29,26-40
20251330,2025-02-12,13:25,"Kanhangad Road, Kasaragod",Kasaragod,12.357854,75.10282,South,Motorcycle,Foggy,City Road,Daylight,Minor,Using phone while driving,3,0,30,26-40
20251331,2025-07-03,18:42,"Kalpetta-Mananthavady Road, Wayanad",Wayanad,11.612365,76.076635,South,Truck,Rainy,Residential Street,Twilight,Fatal,Tailgating,10,5,60,41-60
20251332,2025-11-25,15:00,"Perumbavoor Road, Ernakulam",Ernakulam,10.107035,76.480139,South,Car,Rainy,State Highway,Daylight,Major,Over-speeding,6,0,26,26-40
20251333,2025-12-12,16:57,"Paravur Road, Kollam",Kollam,8.796497,76.659938,South,Motorcycle,Foggy,Rural Road,Daylight,Major,Lane changing without signal,6,0,34,26-40
20251334,2025-12-17,17:38,"Kuttanad Road, Alappuzha",Alappuzha,9.388927,76.423296,South,Motorcycle,Cloudy,National Highway,Daylight,Minor,Over-speeding,3,0,30,26-40
20251335,2025-07-17,12:57,"Perinthalmanna Road, Malappuram",Malappuram,10.973841,76.229199,South,Bus,Rainy,Rural Road,Daylight,Minor,Road rage,2,0,49,41-60
20251336,2025-07-10,12:14,"NH-66, Kannur Bypass",Kannur,11.86442,75.362044,South,Lorry,Rainy,State Highway,Daylight,Fatal,Using phone while driving,2,1,29,26-40
20251337,2025-04-13,21:43,"Karunagappally Road, Kollam",Kollam,9.051894,76.537606,South,Tractor,Heatwave,State Highway,Darkness (Lit),Minor,Drunk driving,0,0,45,41-60
